danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.772,0.457,9,-8.57,1,0.275,0.0165,0,0.267,0.412,131.014,"audio_features","5L5KXOyCkXX2j8RtNccfzA","spotify:track:5L5KXOyCkXX2j8RtNccfzA","https://api.spotify.com/v1/tracks/5L5KXOyCkXX2j8RtNccfzA","https://api.spotify.com/v1/audio-analysis/5L5KXOyCkXX2j8RtNccfzA",267427,4
0.622,0.284,5,-10.967,1,0.0329,0.715,0,0.415,0.787,71.549,"audio_features","6rE5H1kdjei3V4Qw6yehPY","spotify:track:6rE5H1kdjei3V4Qw6yehPY","https://api.spotify.com/v1/tracks/6rE5H1kdjei3V4Qw6yehPY","https://api.spotify.com/v1/audio-analysis/6rE5H1kdjei3V4Qw6yehPY",62693,4
0.69,0.577,0,-9.497,1,0.0448,0.152,0.0016,0.121,0.472,92.985,"audio_features","6pRo1ryP9N8aFCe1YpWQLj","spotify:track:6pRo1ryP9N8aFCe1YpWQLj","https://api.spotify.com/v1/tracks/6pRo1ryP9N8aFCe1YpWQLj","https://api.spotify.com/v1/audio-analysis/6pRo1ryP9N8aFCe1YpWQLj",182733,4
0.957,0.62,7,-6.261,1,0.265,0.022,0,0.123,0.507,120.006,"audio_features","54yfJa2qHzHMI0HWIGt7Nm","spotify:track:54yfJa2qHzHMI0HWIGt7Nm","https://api.spotify.com/v1/tracks/54yfJa2qHzHMI0HWIGt7Nm","https://api.spotify.com/v1/audio-analysis/54yfJa2qHzHMI0HWIGt7Nm",224000,4
0.824,0.573,1,-7.436,1,0.257,0.0332,0,0.0858,0.496,139.87,"audio_features","4vpNOBwJSl8HA3pLXY6c8U","spotify:track:4vpNOBwJSl8HA3pLXY6c8U","https://api.spotify.com/v1/tracks/4vpNOBwJSl8HA3pLXY6c8U","https://api.spotify.com/v1/audio-analysis/4vpNOBwJSl8HA3pLXY6c8U",219034,4
0.653,0.863,5,-3.594,0,0.162,0.461,0,0.291,0.348,145.971,"audio_features","0DYqSujddw62PgH0tRI6XK","spotify:track:0DYqSujddw62PgH0tRI6XK","https://api.spotify.com/v1/tracks/0DYqSujddw62PgH0tRI6XK","https://api.spotify.com/v1/audio-analysis/0DYqSujddw62PgH0tRI6XK",172581,4
0.792,0.67,3,-6.819,0,0.0358,0.0234,0,0.0838,0.661,131.927,"audio_features","0TW3dlG3BaF2LNiDkUu10u","spotify:track:0TW3dlG3BaF2LNiDkUu10u","https://api.spotify.com/v1/tracks/0TW3dlG3BaF2LNiDkUu10u","https://api.spotify.com/v1/audio-analysis/0TW3dlG3BaF2LNiDkUu10u",242800,4
0.796,0.499,1,-7.729,0,0.217,0.00917,0,0.209,0.134,95.058,"audio_features","4ITXpiuQD9c9NOEiVrDjG2","spotify:track:4ITXpiuQD9c9NOEiVrDjG2","https://api.spotify.com/v1/tracks/4ITXpiuQD9c9NOEiVrDjG2","https://api.spotify.com/v1/audio-analysis/4ITXpiuQD9c9NOEiVrDjG2",212253,4
0.941,0.947,1,-5.599,0,0.191,0.0772,0,0.349,0.752,116,"audio_features","7fQzRNL3k0YUkhTTSuZgcg","spotify:track:7fQzRNL3k0YUkhTTSuZgcg","https://api.spotify.com/v1/tracks/7fQzRNL3k0YUkhTTSuZgcg","https://api.spotify.com/v1/audio-analysis/7fQzRNL3k0YUkhTTSuZgcg",223360,4
0.765,0.687,0,-6.664,1,0.259,0.216,0,0.104,0.813,92.873,"audio_features","27u3Rh4IWYPdwVST20ALrt","spotify:track:27u3Rh4IWYPdwVST20ALrt","https://api.spotify.com/v1/tracks/27u3Rh4IWYPdwVST20ALrt","https://api.spotify.com/v1/audio-analysis/27u3Rh4IWYPdwVST20ALrt",325653,4
0.828,0.741,1,-4.918,1,0.434,0.274,0,0.0898,0.68,145.956,"audio_features","3Xwt8U8OEWzZLqkiD4HPSl","spotify:track:3Xwt8U8OEWzZLqkiD4HPSl","https://api.spotify.com/v1/tracks/3Xwt8U8OEWzZLqkiD4HPSl","https://api.spotify.com/v1/audio-analysis/3Xwt8U8OEWzZLqkiD4HPSl",188591,4
0.579,0.91,7,-1.716,1,0.255,0.369,0,0.313,0.668,80.385,"audio_features","6DHFzsXxMCGSkEUtbUq6te","spotify:track:6DHFzsXxMCGSkEUtbUq6te","https://api.spotify.com/v1/tracks/6DHFzsXxMCGSkEUtbUq6te","https://api.spotify.com/v1/audio-analysis/6DHFzsXxMCGSkEUtbUq6te",209285,4
0.518,0.679,6,-7.402,1,0.31,0.449,0,0.154,0.389,69.944,"audio_features","4Ma4zfdZeuGMXqcd4arydv","spotify:track:4Ma4zfdZeuGMXqcd4arydv","https://api.spotify.com/v1/tracks/4Ma4zfdZeuGMXqcd4arydv","https://api.spotify.com/v1/audio-analysis/4Ma4zfdZeuGMXqcd4arydv",227442,4
0.775,0.795,5,-4.171,1,0.206,0.148,0.00119,0.0411,0.796,95.212,"audio_features","4UZlEcQmkAeh4mYokk8TNs","spotify:track:4UZlEcQmkAeh4mYokk8TNs","https://api.spotify.com/v1/tracks/4UZlEcQmkAeh4mYokk8TNs","https://api.spotify.com/v1/audio-analysis/4UZlEcQmkAeh4mYokk8TNs",246493,4
0.466,0.907,1,-6.872,0,0.439,0.0904,0.00000818,0.105,0.447,139.25,"audio_features","03S5vMBN07OOnPj1SCMsxV","spotify:track:03S5vMBN07OOnPj1SCMsxV","https://api.spotify.com/v1/tracks/03S5vMBN07OOnPj1SCMsxV","https://api.spotify.com/v1/audio-analysis/03S5vMBN07OOnPj1SCMsxV",334907,4
0.644,0.727,10,-6.943,0,0.313,0.0719,0,0.157,0.663,100.106,"audio_features","2MODzyikF5vZqvG5JlOv01","spotify:track:2MODzyikF5vZqvG5JlOv01","https://api.spotify.com/v1/tracks/2MODzyikF5vZqvG5JlOv01","https://api.spotify.com/v1/audio-analysis/2MODzyikF5vZqvG5JlOv01",179847,4
0.881,0.83,7,-4.563,1,0.172,0.0144,0.00771,0.0626,0.765,98.793,"audio_features","7nDtDxsKJ3fho8xEmU65JJ","spotify:track:7nDtDxsKJ3fho8xEmU65JJ","https://api.spotify.com/v1/tracks/7nDtDxsKJ3fho8xEmU65JJ","https://api.spotify.com/v1/audio-analysis/7nDtDxsKJ3fho8xEmU65JJ",243867,4
0.532,0.908,11,-5.43,0,0.474,0.0479,0.00586,0.107,0.359,120.02,"audio_features","3ljBzccXOpkHcGejRzHVjK","spotify:track:3ljBzccXOpkHcGejRzHVjK","https://api.spotify.com/v1/tracks/3ljBzccXOpkHcGejRzHVjK","https://api.spotify.com/v1/audio-analysis/3ljBzccXOpkHcGejRzHVjK",429667,4
0.402,0.759,2,-7.66,1,0.475,0.368,0,0.208,0.272,86.855,"audio_features","3yg7fx2DVjbQRLoROq3wA8","spotify:track:3yg7fx2DVjbQRLoROq3wA8","https://api.spotify.com/v1/tracks/3yg7fx2DVjbQRLoROq3wA8","https://api.spotify.com/v1/audio-analysis/3yg7fx2DVjbQRLoROq3wA8",325600,4
0.483,0.954,1,-6.139,1,0.942,0.79,0,0.834,0.195,85.207,"audio_features","40fjnZjSWkw5dBSjUvMZPb","spotify:track:40fjnZjSWkw5dBSjUvMZPb","https://api.spotify.com/v1/tracks/40fjnZjSWkw5dBSjUvMZPb","https://api.spotify.com/v1/audio-analysis/40fjnZjSWkw5dBSjUvMZPb",387107,4
0.445,0.738,4,-6.307,0,0.192,0.191,0,0.526,0.372,81.292,"audio_features","3uu93VCGbNfkXqUuDQNqaT","spotify:track:3uu93VCGbNfkXqUuDQNqaT","https://api.spotify.com/v1/tracks/3uu93VCGbNfkXqUuDQNqaT","https://api.spotify.com/v1/audio-analysis/3uu93VCGbNfkXqUuDQNqaT",104253,4
0.666,0.447,7,-6.748,0,0.0679,0.00264,0.455,0.149,0.13,119.972,"audio_features","17a50m6txHiwroxsiFPCbD","spotify:track:17a50m6txHiwroxsiFPCbD","https://api.spotify.com/v1/tracks/17a50m6txHiwroxsiFPCbD","https://api.spotify.com/v1/audio-analysis/17a50m6txHiwroxsiFPCbD",98038,4
0.495,0.445,2,-8.758,0,0.345,0.441,0.00136,0.114,0.387,140.001,"audio_features","6znxjqOHukxx4in3qcEyAI","spotify:track:6znxjqOHukxx4in3qcEyAI","https://api.spotify.com/v1/tracks/6znxjqOHukxx4in3qcEyAI","https://api.spotify.com/v1/audio-analysis/6znxjqOHukxx4in3qcEyAI",147566,4
0.227,0.00106,5,-40.607,0,0.0446,0.984,0.95,0.0961,0.0357,74.779,"audio_features","7bYwm4LQaOsardfDdbVZg6","spotify:track:7bYwm4LQaOsardfDdbVZg6","https://api.spotify.com/v1/tracks/7bYwm4LQaOsardfDdbVZg6","https://api.spotify.com/v1/audio-analysis/7bYwm4LQaOsardfDdbVZg6",288307,4
0.297,0.811,7,-10.267,1,0.0583,0.0128,0.538,0.111,0.722,165.376,"audio_features","2vFaBeQqDVZW9SiJeiM4LU","spotify:track:2vFaBeQqDVZW9SiJeiM4LU","https://api.spotify.com/v1/tracks/2vFaBeQqDVZW9SiJeiM4LU","https://api.spotify.com/v1/audio-analysis/2vFaBeQqDVZW9SiJeiM4LU",297733,4
0.884,0.481,2,-5.707,1,0.0353,0.0431,0.0000868,0.0652,0.403,102.048,"audio_features","7kWks2sTkgY8ThFSwRTrHg","spotify:track:7kWks2sTkgY8ThFSwRTrHg","https://api.spotify.com/v1/tracks/7kWks2sTkgY8ThFSwRTrHg","https://api.spotify.com/v1/audio-analysis/7kWks2sTkgY8ThFSwRTrHg",119693,40.709,0.78,6,-6.199,1,0.396,0.00331,0.862,0.121,0.942,79.486,"audio_features","5SyuCwVo7ckmTKOeiaCROe","spotify:track:5SyuCwVo7ckmTKOeiaCROe","https://api.spotify.com/v1/tracks/5SyuCwVo7ckmTKOeiaCROe","https://api.spotify.com/v1/audio-analysis/5SyuCwVo7ckmTKOeiaCROe",68371,4
0.485,0.88,9,-6.033,1,0.16,0.000111,0.0000128,0.281,0.616,139.625,"audio_features","5okoD2Uu7rP1Nu8IAKQOEl","spotify:track:5okoD2Uu7rP1Nu8IAKQOEl","https://api.spotify.com/v1/tracks/5okoD2Uu7rP1Nu8IAKQOEl","https://api.spotify.com/v1/audio-analysis/5okoD2Uu7rP1Nu8IAKQOEl",171373,4
0.469,0.129,3,-21.951,1,0.0371,0.995,0.939,0.11,0.242,68.974,"audio_features","5sS2f8ZBvRv3G2UCqAUErX","spotify:track:5sS2f8ZBvRv3G2UCqAUErX","https://api.spotify.com/v1/tracks/5sS2f8ZBvRv3G2UCqAUErX","https://api.spotify.com/v1/audio-analysis/5sS2f8ZBvRv3G2UCqAUErX",138594,4
0.873,0.531,2,-7.101,0,0.0969,0.0853,0,0.108,0.365,131.948,"audio_features","5rCmWr9kVhy2N09ImDRKFo","spotify:track:5rCmWr9kVhy2N09ImDRKFo","https://api.spotify.com/v1/tracks/5rCmWr9kVhy2N09ImDRKFo","https://api.spotify.com/v1/audio-analysis/5rCmWr9kVhy2N09ImDRKFo",274267,4
0.759,0.476,6,-12.077,1,0.29,0.64,0.306,0.124,0.525,120.058,"audio_features","2EbxZuDtzeh90qfLDav9rF","spotify:track:2EbxZuDtzeh90qfLDav9rF","https://api.spotify.com/v1/tracks/2EbxZuDtzeh90qfLDav9rF","https://api.spotify.com/v1/audio-analysis/2EbxZuDtzeh90qfLDav9rF",181315,4
0.611,0.933,1,-6.74,1,0.0469,0.0218,0.665,0.336,0.31,115.015,"audio_features","5uGYTZDeAPftenpnEMeqwv","spotify:track:5uGYTZDeAPftenpnEMeqwv","https://api.spotify.com/v1/tracks/5uGYTZDeAPftenpnEMeqwv","https://api.spotify.com/v1/audio-analysis/5uGYTZDeAPftenpnEMeqwv",199077,4
0.567,0.964,8,-3.326,0,0.174,0.0181,0,0.2,0.543,101.998,"audio_features","1ItS8pKbdlZt2ZSxnbbiFw","spotify:track:1ItS8pKbdlZt2ZSxnbbiFw","https://api.spotify.com/v1/tracks/1ItS8pKbdlZt2ZSxnbbiFw","https://api.spotify.com/v1/audio-analysis/1ItS8pKbdlZt2ZSxnbbiFw",173518,4
0.638,0.512,4,-9.792,1,0.277,0.595,0.00000238,0.112,0.577,80.246,"audio_features","2ZOTiciBBeTaytZR5rMh2B","spotify:track:2ZOTiciBBeTaytZR5rMh2B","https://api.spotify.com/v1/tracks/2ZOTiciBBeTaytZR5rMh2B","https://api.spotify.com/v1/audio-analysis/2ZOTiciBBeTaytZR5rMh2B",186198,1
0.53,0.709,10,-6.015,0,0.307,0.202,0,0.065,0.359,94.663,"audio_features","3By15gpOTBNlomcTIZGubj","spotify:track:3By15gpOTBNlomcTIZGubj","https://api.spotify.com/v1/tracks/3By15gpOTBNlomcTIZGubj","https://api.spotify.com/v1/audio-analysis/3By15gpOTBNlomcTIZGubj",255733,4
0.566,0.748,1,-7.279,1,0.311,0.252,0,0.642,0.295,81.751,"audio_features","6CR4JGXg2itLX65KrNtIuf","spotify:track:6CR4JGXg2itLX65KrNtIuf","https://api.spotify.com/v1/tracks/6CR4JGXg2itLX65KrNtIuf","https://api.spotify.com/v1/audio-analysis/6CR4JGXg2itLX65KrNtIuf",206460,4
0.0676,0.0304,1,-21.92,1,0.0371,0.974,0.959,0.0861,0.0379,71.841,"audio_features","4NN8mBKraLQ4B31NDCgEx1","spotify:track:4NN8mBKraLQ4B31NDCgEx1","https://api.spotify.com/v1/tracks/4NN8mBKraLQ4B31NDCgEx1","https://api.spotify.com/v1/audio-analysis/4NN8mBKraLQ4B31NDCgEx1",461200,4
0.743,0.367,8,-12.516,0,0.36,0.873,0.158,0.11,0.72,80.994,"audio_features","3LDzmFITHpv1nI5hCvUNIs","spotify:track:3LDzmFITHpv1nI5hCvUNIs","https://api.spotify.com/v1/tracks/3LDzmFITHpv1nI5hCvUNIs","https://api.spotify.com/v1/audio-analysis/3LDzmFITHpv1nI5hCvUNIs",83519,4
0.729,0.799,2,-5.319,1,0.204,0.52,0,0.0455,0.877,125.69,"audio_features","1Kfs4QnE0RGhFRbuR4pwIb","spotify:track:1Kfs4QnE0RGhFRbuR4pwIb","https://api.spotify.com/v1/tracks/1Kfs4QnE0RGhFRbuR4pwIb","https://api.spotify.com/v1/audio-analysis/1Kfs4QnE0RGhFRbuR4pwIb",154533,1
0.927,0.541,0,-7.728,1,0.256,0.112,0,0.366,0.695,133.008,"audio_features","2qGMycYDQNIDJyMa0y9rkd","spotify:track:2qGMycYDQNIDJyMa0y9rkd","https://api.spotify.com/v1/tracks/2qGMycYDQNIDJyMa0y9rkd","https://api.spotify.com/v1/audio-analysis/2qGMycYDQNIDJyMa0y9rkd",188333,4
0.457,0.98,4,-3.449,1,0.0388,0.00163,0.485,0.184,0.69,82.494,"audio_features","5DZ1DsgFGbRzGx1ZB0yX0g","spotify:track:5DZ1DsgFGbRzGx1ZB0yX0g","https://api.spotify.com/v1/tracks/5DZ1DsgFGbRzGx1ZB0yX0g","https://api.spotify.com/v1/audio-analysis/5DZ1DsgFGbRzGx1ZB0yX0g",196612,4
0.799,0.593,0,-6.598,0,0.195,0.341,0,0.178,0.395,117.063,"audio_features","2cg2JYHCXSRuVywWVTEZze","spotify:track:2cg2JYHCXSRuVywWVTEZze","https://api.spotify.com/v1/tracks/2cg2JYHCXSRuVywWVTEZze","https://api.spotify.com/v1/audio-analysis/2cg2JYHCXSRuVywWVTEZze",213333,4
0.344,0.151,0,-18.075,1,0.0436,0.993,0.969,0.112,0.394,129.723,"audio_features","1G6vLKEUe7rZnPcS5fdTGa","spotify:track:1G6vLKEUe7rZnPcS5fdTGa","https://api.spotify.com/v1/tracks/1G6vLKEUe7rZnPcS5fdTGa","https://api.spotify.com/v1/audio-analysis/1G6vLKEUe7rZnPcS5fdTGa",164187,4
0.633,0.766,8,-6.222,1,0.321,0.0949,0,0.123,0.444,150.264,"audio_features","6zGSh0Hx9OumX4FDgGjRB0","spotify:track:6zGSh0Hx9OumX4FDgGjRB0","https://api.spotify.com/v1/tracks/6zGSh0Hx9OumX4FDgGjRB0","https://api.spotify.com/v1/audio-analysis/6zGSh0Hx9OumX4FDgGjRB0",230612,4
0.619,0.516,6,-7.448,1,0.0586,0.000149,0.000902,0.0596,0.666,119.189,"audio_features","21A5mfPSFeKt6JSZTFy9tP","spotify:track:21A5mfPSFeKt6JSZTFy9tP","https://api.spotify.com/v1/tracks/21A5mfPSFeKt6JSZTFy9tP","https://api.spotify.com/v1/audio-analysis/21A5mfPSFeKt6JSZTFy9tP",223213,4
0.458,0.874,8,-8.384,1,0.0445,0.0001,0.000397,0.0903,0.452,125.419,"audio_features","39atFpKqIqgdb6xZJWajN5","spotify:track:39atFpKqIqgdb6xZJWajN5","https://api.spotify.com/v1/tracks/39atFpKqIqgdb6xZJWajN5","https://api.spotify.com/v1/audio-analysis/39atFpKqIqgdb6xZJWajN5",212093,4
0.496,0.944,4,-5.253,1,0.127,0.00217,0.00000353,0.0877,0.78,112.146,"audio_features","5aA1Ad6FJs9rYcXP0VSM35","spotify:track:5aA1Ad6FJs9rYcXP0VSM35","https://api.spotify.com/v1/tracks/5aA1Ad6FJs9rYcXP0VSM35","https://api.spotify.com/v1/audio-analysis/5aA1Ad6FJs9rYcXP0VSM35",163973,4
0.732,0.63,8,-7.07,1,0.063,0.814,0.765,0.132,0.509,119.812,"audio_features","6tSHSkvVddW1DAK16ocRsL","spotify:track:6tSHSkvVddW1DAK16ocRsL","https://api.spotify.com/v1/tracks/6tSHSkvVddW1DAK16ocRsL","https://api.spotify.com/v1/audio-analysis/6tSHSkvVddW1DAK16ocRsL",105273,4
0.529,0.735,4,-6.066,1,0.287,0.499,0,0.315,0.863,79.411,"audio_features","1yJQvC1Z66NPYo4QEGZQIT","spotify:track:1yJQvC1Z66NPYo4QEGZQIT","https://api.spotify.com/v1/tracks/1yJQvC1Z66NPYo4QEGZQIT","https://api.spotify.com/v1/audio-analysis/1yJQvC1Z66NPYo4QEGZQIT",174493,4
0.21,0.799,8,-13.248,0,0.0868,0.000395,0.733,0.71,0.13,169.814,"audio_features","5vmiOClFJzyx7lpgJnt2G4","spotify:track:5vmiOClFJzyx7lpgJnt2G4","https://api.spotify.com/v1/tracks/5vmiOClFJzyx7lpgJnt2G4","https://api.spotify.com/v1/audio-analysis/5vmiOClFJzyx7lpgJnt2G4",184867,4
0.818,0.209,9,-14.471,0,0.0588,0.185,0.00283,0.158,0.162,110.958,"audio_features","0i8YNWahxR3inRYrRbsULE","spotify:track:0i8YNWahxR3inRYrRbsULE","https://api.spotify.com/v1/tracks/0i8YNWahxR3inRYrRbsULE","https://api.spotify.com/v1/audio-analysis/0i8YNWahxR3inRYrRbsULE",155053,4
0.484,0.944,7,-7.791,0,0.0821,0.0000735,0.934,0.968,0.63,148.48,"audio_features","2xKuAjaMWVbSz8fUOQI4pu","spotify:track:2xKuAjaMWVbSz8fUOQI4pu","https://api.spotify.com/v1/tracks/2xKuAjaMWVbSz8fUOQI4pu","https://api.spotify.com/v1/audio-analysis/2xKuAjaMWVbSz8fUOQI4pu",251573,4
0.701,0.762,1,-2.582,1,0.254,0.433,0,0.088,0.283,74.935,"audio_features","2hC16HDSDmHbkheqBUwY8N","spotify:track:2hC16HDSDmHbkheqBUwY8N","https://api.spotify.com/v1/tracks/2hC16HDSDmHbkheqBUwY8N","https://api.spotify.com/v1/audio-analysis/2hC16HDSDmHbkheqBUwY8N",180000,4
0.743,0.548,7,-5.305,1,0.0332,0.694,0,0.208,0.74,97.561,"audio_features","7wNbm3flVVV9aS6CI6IfTi","spotify:track:7wNbm3flVVV9aS6CI6IfTi","https://api.spotify.com/v1/tracks/7wNbm3flVVV9aS6CI6IfTi","https://api.spotify.com/v1/audio-analysis/7wNbm3flVVV9aS6CI6IfTi",185835,3
0.898,0.5,1,-11.089,1,0.0571,0.00776,0.292,0.0771,0.86,122.281,"audio_features","51hnWW9V7Ji0uZjoeBUfxo","spotify:track:51hnWW9V7Ji0uZjoeBUfxo","https://api.spotify.com/v1/tracks/51hnWW9V7Ji0uZjoeBUfxo","https://api.spotify.com/v1/audio-analysis/51hnWW9V7Ji0uZjoeBUfxo",429897,4
0.52,0.54,11,-10.345,0,0.0289,0.0579,0.752,0.304,0.0932,135.031,"audio_features","4NfMwbwXBYAgTAEyBnfokZ","spotify:track:4NfMwbwXBYAgTAEyBnfokZ","https://api.spotify.com/v1/tracks/4NfMwbwXBYAgTAEyBnfokZ","https://api.spotify.com/v1/audio-analysis/4NfMwbwXBYAgTAEyBnfokZ",463613,4
0.892,0.907,4,-3.831,0,0.296,0.0584,0,0.101,0.724,83.743,"audio_features","1H798rubxuPjf1UMbmEbjM","spotify:track:1H798rubxuPjf1UMbmEbjM","https://api.spotify.com/v1/tracks/1H798rubxuPjf1UMbmEbjM","https://api.spotify.com/v1/audio-analysis/1H798rubxuPjf1UMbmEbjM",237960,4
0.689,0.158,5,-11.722,0,0.0365,0.832,0.00741,0.0892,0.263,129.969,"audio_features","1MalRSCIa5c9HQebVKp6lI","spotify:track:1MalRSCIa5c9HQebVKp6lI","https://api.spotify.com/v1/tracks/1MalRSCIa5c9HQebVKp6lI","https://api.spotify.com/v1/audio-analysis/1MalRSCIa5c9HQebVKp6lI",197707,4
0.651,0.436,6,-9.493,1,0.0491,0.41,0,0.076,0.497,113.6,"audio_features","599AYp922MGiUtOQPSnXuO","spotify:track:599AYp922MGiUtOQPSnXuO","https://api.spotify.com/v1/tracks/599AYp922MGiUtOQPSnXuO","https://api.spotify.com/v1/audio-analysis/599AYp922MGiUtOQPSnXuO",291579,3
0.679,0.57,1,-7.232,1,0.27,0.0454,0.00229,0.18,0.186,84.954,"audio_features","25tGSEY0EeToluDvIzQgXS","spotify:track:25tGSEY0EeToluDvIzQgXS","https://api.spotify.com/v1/tracks/25tGSEY0EeToluDvIzQgXS","https://api.spotify.com/v1/audio-analysis/25tGSEY0EeToluDvIzQgXS",155204,4
0.758,0.281,11,-19.92,0,0.0619,0.773,0.167,0.109,0.0801,100.009,"audio_features","4TYZXfu6VeblQMK2TwbDte","spotify:track:4TYZXfu6VeblQMK2TwbDte","https://api.spotify.com/v1/tracks/4TYZXfu6VeblQMK2TwbDte","https://api.spotify.com/v1/audio-analysis/4TYZXfu6VeblQMK2TwbDte",168004,4
0.611,0.471,10,-10.223,0,0.0338,0.333,0,0.142,0.491,110.005,"audio_features","69CniwoU9I4D8e5HK4kfSa","spotify:track:69CniwoU9I4D8e5HK4kfSa","https://api.spotify.com/v1/tracks/69CniwoU9I4D8e5HK4kfSa","https://api.spotify.com/v1/audio-analysis/69CniwoU9I4D8e5HK4kfSa",320705,4
0.781,0.675,4,-5.905,0,0.0317,0.59,0.000507,0.0885,0.441,116.988,"audio_features","3H1Ua6DyeTCmKOgt1pwzzi","spotify:track:3H1Ua6DyeTCmKOgt1pwzzi","https://api.spotify.com/v1/tracks/3H1Ua6DyeTCmKOgt1pwzzi","https://api.spotify.com/v1/audio-analysis/3H1Ua6DyeTCmKOgt1pwzzi",211253,4
0.535,0.59,7,-8.2,1,0.164,0.824,0.821,0.406,0.62,118.937,"audio_features","2VUg97CDYC6HngLCslSpqn","spotify:track:2VUg97CDYC6HngLCslSpqn","https://api.spotify.com/v1/tracks/2VUg97CDYC6HngLCslSpqn","https://api.spotify.com/v1/audio-analysis/2VUg97CDYC6HngLCslSpqn",73926,4
0.182,0.0492,10,-24.577,1,0.0417,0.977,0.719,0.124,0.0505,73.358,"audio_features","3RiiH6A5CImbehB7iCYHcX","spotify:track:3RiiH6A5CImbehB7iCYHcX","https://api.spotify.com/v1/tracks/3RiiH6A5CImbehB7iCYHcX","https://api.spotify.com/v1/audio-analysis/3RiiH6A5CImbehB7iCYHcX",556694,3
0.552,0.596,2,-10.744,1,0.174,0.0438,0,0.396,0.235,136.944,"audio_features","168njf93u56DvT7PTUWuax","spotify:track:168njf93u56DvT7PTUWuax","https://api.spotify.com/v1/tracks/168njf93u56DvT7PTUWuax","https://api.spotify.com/v1/audio-analysis/168njf93u56DvT7PTUWuax",185448,4
0.421,0.62,9,-15.637,1,0.0376,0.201,0.623,0.214,0.154,91.825,"audio_features","6n3HId3Ce5E7yQ82YsoaCe","spotify:track:6n3HId3Ce5E7yQ82YsoaCe","https://api.spotify.com/v1/tracks/6n3HId3Ce5E7yQ82YsoaCe","https://api.spotify.com/v1/audio-analysis/6n3HId3Ce5E7yQ82YsoaCe",211580,4
0.656,0.358,2,-10.307,1,0.574,0.349,0.104,0.279,0.728,85.064,"audio_features","0pM97FbEpJGhDP42KUiNLo","spotify:track:0pM97FbEpJGhDP42KUiNLo","https://api.spotify.com/v1/tracks/0pM97FbEpJGhDP42KUiNLo","https://api.spotify.com/v1/audio-analysis/0pM97FbEpJGhDP42KUiNLo",97714,4
0.441,0.182,0,-14.851,0,0.0468,0.98,0.881,0.112,0.157,104.871,"audio_features","1tdM5BS5nZHAvaSSHh8oT1","spotify:track:1tdM5BS5nZHAvaSSHh8oT1","https://api.spotify.com/v1/tracks/1tdM5BS5nZHAvaSSHh8oT1","https://api.spotify.com/v1/audio-analysis/1tdM5BS5nZHAvaSSHh8oT1",251429,4
0.621,0.923,0,-5.583,1,0.0704,0.013,0.0000049,0.0674,0.758,117.013,"audio_features","26Wiq2fxdVYnuoY8e99S2B","spotify:track:26Wiq2fxdVYnuoY8e99S2B","https://api.spotify.com/v1/tracks/26Wiq2fxdVYnuoY8e99S2B","https://api.spotify.com/v1/audio-analysis/26Wiq2fxdVYnuoY8e99S2B",220080,4
0.725,0.802,2,-4.625,1,0.141,0.39,0,0.0481,0.838,128.846,"audio_features","1R2erfQcUt5OXMmaNTl34E","spotify:track:1R2erfQcUt5OXMmaNTl34E","https://api.spotify.com/v1/tracks/1R2erfQcUt5OXMmaNTl34E","https://api.spotify.com/v1/audio-analysis/1R2erfQcUt5OXMmaNTl34E",171627,1
0.347,0.0614,0,-25.428,0,0.0342,0.974,0.895,0.0733,0.465,140.681,"audio_features","69TOdVMu8HyhJp6caDApO8","spotify:track:69TOdVMu8HyhJp6caDApO8","https://api.spotify.com/v1/tracks/69TOdVMu8HyhJp6caDApO8","https://api.spotify.com/v1/audio-analysis/69TOdVMu8HyhJp6caDApO8",173227,4
0.571,0.478,0,-10.264,1,0.386,0.739,0.952,0.368,0.221,75.493,"audio_features","4Rc9d7f8JE9dfZsCmduVOv","spotify:track:4Rc9d7f8JE9dfZsCmduVOv","https://api.spotify.com/v1/tracks/4Rc9d7f8JE9dfZsCmduVOv","https://api.spotify.com/v1/audio-analysis/4Rc9d7f8JE9dfZsCmduVOv",90214,4
0.486,0.637,6,-12.841,1,0.483,0.672,0.734,0.135,0.733,74.506,"audio_features","60UkCbmxQsIuay92ltYgnK","spotify:track:60UkCbmxQsIuay92ltYgnK","https://api.spotify.com/v1/tracks/60UkCbmxQsIuay92ltYgnK","https://api.spotify.com/v1/audio-analysis/60UkCbmxQsIuay92ltYgnK",91446,3
0.712,0.702,4,-8.549,1,0.278,0.595,0,0.133,0.677,131.255,"audio_features","2CTJXH4Pzizxpsak9xUBhM","spotify:track:2CTJXH4Pzizxpsak9xUBhM","https://api.spotify.com/v1/tracks/2CTJXH4Pzizxpsak9xUBhM","https://api.spotify.com/v1/audio-analysis/2CTJXH4Pzizxpsak9xUBhM",159959,3
